Siruta,Y_c1,Y_c2
100610,0.5203599417749911,-5.3179685303055006e-05
100638,-0.06739385104338443,-5.287598052603579e-05
100683,0.2564152898825456,-5.304329953641168e-05
100709,-0.15096535995052812,-5.283279736531804e-05
100736,-0.05594236148467959,-5.288189775213043e-05
100754,-0.10971563266778928,-5.2854111969157036e-05
100781,-0.020296554624285642,-5.290031669209297e-05
100834,0.022877997499171708,-5.292262589346168e-05
100852,-0.11154299802290174,-5.285316773093088e-05
100870,-0.11319980927820371,-5.285231162163031e-05
100923,-0.11066586265244775,-5.285362096526723e-05
100969,0.03138133761829506,-5.292701974860435e-05
101001,-0.04873035954983572,-5.288562434560111e-05
101056,-0.08150111158485271,-5.286869100707186e-05
101083,-0.11758548613047365,-5.285004544993431e-05
101145,-0.028020218858561034,-5.289632571194565e-05
101163,-0.017372770056105682,-5.290182747322252e-05
101190,0.16421861649927105,-5.299565957133948e-05
101243,-0.14073211396189828,-5.2838085099279855e-05
101298,0.0487534909275643,-5.293599630649064e-05
101341,-0.08232951721250367,-5.2868262952400545e-05
101378,-0.08174476029886771,-5.28685651086479e-05
101458,0.018541050389704765,-5.2920384901458675e-05
101519,-0.13668754530924937,-5.2840175013221426e-05
101564,-0.11419876900566521,-5.285179543807505e-05
101617,-0.07233991993788884,-5.2873424787939246e-05
101662,-0.03386778799492095,-5.28933041496831e-05
101724,-0.1255284342073625,-5.284594116118545e-05
101742,0.08191408090500528,-5.295313108250242e-05
101804,0.010183899498990389,-5.291606658539692e-05
101822,-0.08898112710511308,-5.286482592533756e-05
101840,-0.041981290171620306,-5.288911173202947e-05
101902,-0.045173088325216756,-5.2887462462626215e-05
101957,-0.02821513782977302,-5.2896224993194184e-05
101984,-0.08293863899754117,-5.286794820633455e-05
102035,-0.013791133960085246,-5.290367818011657e-05
102071,-0.09046738426060456,-5.286405794492135e-05
102106,-0.004678672055924384,-5.290838678130897e-05
102160,-0.008162848666338839,-5.290658643380106e-05
102213,-0.028044583729962526,-5.2896313122099155e-05
102240,-0.05886614605285955,-5.288038697099752e-05
102286,-0.028117678344167018,-5.2896275352559563e-05
102348,-0.05123994130419017,-5.2884327591776104e-05
102419,-0.03676720769169938,-5.289180595837576e-05
102446,-0.10696240219941981,-5.2855534621371514e-05
102473,-0.09979913000737893,-5.285923603515614e-05
102525,-0.10520813145851184,-5.285644109005807e-05
102543,0.02531448463932167,-5.2923884877740364e-05
102570,0.036717244455223466,-5.2929776924176605e-05
102605,-0.050874468233167665,-5.288451643941162e-05
102641,-0.14714007514049268,-5.283477397064083e-05
102703,-0.08898112710511308,-5.286482592533756e-05
102749,-0.056868226597936576,-5.288141933809416e-05
102794,0.039567934409198945,-5.293124993576298e-05
102838,-0.12825729980433048,-5.2844531098790025e-05
102909,-0.04164018197199931,-5.288928798982533e-05
102945,-0.0489009136496462,-5.288553621668247e-05
103014,-0.051410495404000674,-5.288423946289195e-05
103032,-0.005165969483954376,-5.2908134984452905e-05
103087,-0.035768247964237894,-5.289232214193102e-05
103130,-0.044856344996997276,-5.288762613058955e-05
103194,-0.11266378210737071,-5.285258859815671e-05
103238,-0.030822179069733488,-5.289487788002451e-05
103283,-0.07575100193409878,-5.287166220995169e-05
103309,-0.1264055695778165,-5.284548792684911e-05
103354,-0.12338432552403057,-5.28470490673474e-05
103372,-0.1132485390210067,-5.2852286441937106e-05
103407,-0.09019937067518807,-5.286419643320516e-05
103443,-0.09365918241420101,-5.286240867552482e-05
103470,-0.1137602013204382,-5.285202205522934e-05
103513,-0.002558928243993923,-5.290948209763606e-05
103568,-0.1410001275473148,-5.28379466110238e-05
103639,-0.08386450411079817,-5.2867469792318885e-05
103693,-0.12297012271020506,-5.2847263094669176e-05
103764,-0.09122269527405104,-5.286366765978963e-05
103862,-0.07862605675947575,-5.287017660850484e-05
103899,-0.08466854486704765,-5.286705432750826e-05
103960,-0.08569186946591063,-5.286652555412007e-05
103997,-0.08461981512424464,-5.286707950718717e-05
104047,-0.08698320765019012,-5.2865858292448076e-05
104083,-0.11802405381570064,-5.284981883276572e-05
104118,-0.11027602471002378,-5.285382240275649e-05
104136,0.01530052249330531,-5.291871045237625e-05
104181,-0.03476928823677643,-5.289283832549321e-05
104225,-0.10269854970415739,-5.2857737843876355e-05
104243,-0.019321959768225653,-5.290082028580163e-05
104270,-0.1077177132128663,-5.285514433626755e-05
104323,-0.11139680879449274,-5.2853243269982314e-05
104341,-0.13035267874485948,-5.284344837233474e-05
104387,-0.06464062057501496,-5.2877403178264146e-05
104421,-0.1012853871628704,-5.285846805473951e-05
104485,-0.05511395585702861,-5.2882325806787656e-05
104519,-0.08963897863295357,-5.2864485999578364e-05
104546,0.006577898531568437,-5.291420328867285e-05
104582,-0.08939532991893857,-5.286461189800232e-05
104635,-0.08398632846780567,-5.2867406843113846e-05
104680,-0.06598068850209744,-5.2876710736912825e-05
104715,-0.11273687672157523,-5.285255082864487e-05
104751,-0.07070747355398838,-5.2874268307420764e-05
104788,-0.11339472824941571,-5.28522109028718e-05
104831,0.026313444366783137,-5.292440106131297e-05
104886,-0.09784994029525895,-5.2860243222573455e-05
104975,-0.12837912416133798,-5.284446814957111e-05
105026,-0.10374623917442187,-5.285719648061443e-05
105106,-0.0961200344257525,-5.2861137101413624e-05
105142,-0.12070418966986558,-5.284843395004962e-05
105160,0.011816345882890858,-5.291691010486834e-05
105222,-0.10423353660245185,-5.285694468376694e-05
105259,-0.054066266386764116,-5.28828671700153e-05
105295,-0.10571979375794333,-5.285617670335031e-05
105348,-0.12143513581191058,-5.284805625476471e-05
105384,-0.08669082919337212,-5.286600937055094e-05
105419,-0.0049954153841438855,-5.290822311335956e-05
105455,-0.10903341626854729,-5.285446448473529e-05
105534,-0.045294912682224256,-5.288739951341424e-05
105570,-0.0359875318068514,-5.289220883335387e-05
105605,-0.04658625086650374,-5.288673225175612e-05
105623,0.011329048454860864,-5.291665830801228e-05
105712,-0.10976436241059226,-5.2854086789450375e-05
105776,-0.1000915084641969,-5.285908495702552e-05
105794,-0.12635683983501353,-5.2845513106541894e-05
105829,-0.062691430862895,-5.287841036568146e-05
105874,-0.025729920946820067,-5.28975091571625e-05
105909,-0.10355132020320988,-5.2857297199372526e-05
105936,0.03469496012889903,-5.292873196720561e-05
105972,-0.0560398209702856,-5.288184739276526e-05
106318,3.433497061152491,-5.4684964673478394e-05
106363,-0.10177268459090039,-5.285821625789202e-05
106407,-0.020052905910270646,-5.2900442590520194e-05
106461,0.02616725513837416,-5.2924325522233785e-05
106559,0.9055929235041017,-5.337874330703724e-05
106620,-0.10289346867536939,-5.285763712513172e-05
106648,-0.09984785975018193,-5.285921085546294e-05
106684,0.2464256926079308,-5.30381377008591e-05
106746,0.558052397833111,-5.319916178981381e-05
106782,-0.04195692530021881,-5.288912432187586e-05
106817,0.1520849105413242,-5.298938982968047e-05
106979,0.27273975372155035,-5.305173473109061e-05
107001,-0.10264981996135439,-5.2857763023541796e-05
107047,-0.14477668261454724,-5.2835995185393794e-05
107083,-0.13773523477951385,-5.2839633649986844e-05
107118,-0.12431019063728754,-5.2846570653317855e-05
107154,-0.11086078162365977,-5.2853520246550345e-05
107190,-0.13566422071038636,-5.2840703786581444e-05
107234,-0.14436247980072175,-5.283620921272904e-05
107270,-0.06383657981876548,-5.287781864308171e-05
107314,-0.054943401757218124,-5.288241393569263e-05
107350,-0.06015748423713903,-5.287971970932552e-05
107403,-0.0956327369977225,-5.2861388898274994e-05
107430,-0.1425594793170108,-5.283714086109534e-05
107485,-0.10688930758521531,-5.285557239089723e-05
107519,-0.094828696241473,-5.286180436307174e-05
107546,-0.09300133088636053,-5.286274860128402e-05
107582,-0.08055088160019422,-5.286918201093392e-05
107662,-0.06800297282842191,-5.287566577995592e-05
107715,-0.10883849729733529,-5.285456520347992e-05
107733,-0.03201605776840696,-5.289426097771779e-05
107868,-0.11156736289430323,-5.285315514108449e-05
107920,-0.08498528819526714,-5.286689065954471e-05
107975,-0.11222521442214373,-5.285281521533876e-05
108017,-0.09051611400340757,-5.28640327652559e-05
108035,-0.06447006647520448,-5.287749130716218e-05
108106,-0.07448402862122082,-5.287231688179118e-05
108151,-0.09173435757348256,-5.286340327310962e-05
108204,-0.062886349834107,-5.2878309646937036e-05
108222,-0.07974684084394473,-5.2869597475758414e-05
108240,-0.11066586265244775,-5.285362096526723e-05
108268,-0.05272619845968164,-5.288355961136641e-05
108348,0.05647715516183968,-5.2939987286648474e-05
108366,-0.14117068164712532,-5.2837858482125566e-05
108400,-0.06800297282842191,-5.287566577995592e-05
108455,-0.10920397036835779,-5.285437635585092e-05
108473,0.08001362093568834,-5.2952149074736256e-05
108491,-0.09987222462158342,-5.285919826561655e-05
108552,-0.09161253321647506,-5.286346622232854e-05
108598,-0.049095832620858204,-5.288543549795172e-05
108614,-0.12019252737043411,-5.2848698336757385e-05
108632,-0.057672267354186076,-5.28810038732972e-05
108669,-0.09205110090170203,-5.2863239605132615e-05
108696,-0.03301501749586846,-5.289374479417998e-05
108712,-0.02553500197560806,-5.2897609875896616e-05
108794,-0.1141500392628622,-5.285182061775437e-05
108874,-0.08503401793807015,-5.2866865479865806e-05
108892,-0.04473452063998977,-5.288768907980133e-05
108918,-0.12984101644542798,-5.2843712759028626e-05
108945,-0.09256276320113353,-5.286297521843873e-05
108963,0.06403026529630457,-5.294389013790807e-05
109005,-0.08001485442936122,-5.286945898746073e-05
109041,-0.07216936583807834,-5.287351291683707e-05
109096,-0.03703522127711589,-5.28916674701195e-05
109176,0.02490028182549615,-5.2923670850439504e-05
109265,0.014155373537434835,-5.291811872975915e-05
109354,-0.11936412174278312,-5.284912639140094e-05
109425,-0.13425105816909938,-5.2841433997486235e-05
109504,-0.043954844755141775,-5.288809195475862e-05
109773,2.5035630143714545,-5.420444814526053e-05
109826,0.08042782374951381,-5.29523631020858e-05
109924,-0.03364850415230745,-5.289341745826718e-05
110027,-0.14475231774314573,-5.283600777526753e-05
110063,0.14526274654890428,-5.29858646737062e-05
110116,0.1078870338190039,-5.2966551854882776e-05
110232,-0.026631421188675543,-5.289704333296915e-05
110296,-0.07696924550417378,-5.287103271781929e-05
110456,-0.14470358800034275,-5.283603295493339e-05
110535,-0.10274727944696037,-5.285771266416969e-05
110571,-0.12396908243766655,-5.284674691111391e-05
110688,-0.14774919692553018,-5.28344592245883e-05
110740,-0.13500636918254588,-5.2841043712354514e-05
110820,-0.07243737942349485,-5.2873374428580595e-05
110875,-0.10218688740472588,-5.2858002230556364e-05
110946,-0.11877936482914714,-5.28494285476483e-05
111006,-0.09088158707443007,-5.286384391761345e-05
111097,-0.11795095920149615,-5.2849856602291854e-05
111220,-0.15803117265696304,-5.282914631096061e-05
111275,-0.02173408203697412,-5.289957389136955e-05
111417,-0.1387341945069753,-5.2839117466390375e-05
111444,-0.0883720053200756,-5.286514067140397e-05
111480,-0.09741137261003195,-5.286046983974162e-05
111550,-0.10647510477138983,-5.2855786418232883e-05
111587,-0.13605405865281034,-5.284050234909301e-05
111685,-0.10698676707082132,-5.285552203153858e-05
111783,-0.08150111158485271,-5.286869100707186e-05
111818,-0.15581396935942657,-5.283029198666215e-05
111863,-0.06688218874395295,-5.287624491273009e-05
111916,-0.1399524380770503,-5.283848797425755e-05
111989,-0.1202168922418356,-5.284868574689711e-05
112030,-0.09585202084033598,-5.286127558967009e-05
112076,-0.09965294077896994,-5.285931157420757e-05
112129,-0.13880728912117982,-5.283907969687853e-05
112245,-0.09926310283654591,-5.285951301168254e-05
112263,-0.1403666408908758,-5.2838273946922314e-05
112334,-0.13783269426511985,-5.283958329057352e-05
112370,-0.11785349971589015,-5.2849906961650085e-05
112469,-0.10238180637593787,-5.285790151181215e-05
112548,-0.056746402240929084,-5.288148228731287e-05
112600,-0.13434851765470537,-5.2841383638099835e-05
112664,-0.10593907760055682,-5.2856063394773165e-05
112744,-0.12669794803463452,-5.284533684874624e-05
112771,-0.11546574231854317,-5.2851140766249446e-05
112806,-0.13975751910583828,-5.28385886930026e-05
112879,-0.07943009751572525,-5.286976114369421e-05
112904,-0.1472375346260987,-5.283472361128218e-05
112959,-0.14940600818083216,-5.2833603115301184e-05
112995,-0.11025165983862227,-5.285383499261676e-05
113153,-0.14618984515583422,-5.283526497451676e-05
113206,-0.1346896258543264,-5.2841207380304184e-05
113233,-0.12321377142422006,-5.28471371962591e-05
113395,-0.08993135708977158,-5.28643349214755e-05
113466,-0.1362733424954239,-5.284038904052975e-05
113493,-0.10174831971949891,-5.285822884773841e-05
113518,-0.13839308630735436,-5.283929372424153e-05
113607,-0.14657968309825822,-5.2835063537055254e-05
113625,-0.10610963170036733,-5.285597526587534e-05
113698,-0.1426569388026168,-5.283709050173669e-05
113732,-0.08956588401874908,-5.286452376911796e-05
113849,-0.12316504168141706,-5.284716237593842e-05
113894,-0.12506550165073405,-5.284618036821389e-05
113929,-0.13027958413065494,-5.2843486141846575e-05
113974,-0.128671502618156,-5.284431707146825e-05
114060,-0.12445637986569653,-5.284649511425254e-05
114079,-0.12306758219581108,-5.28472127353244e-05
114319,3.491704738930674,-5.4715041808073165e-05
114355,-0.01571595880080372,-5.290268358254223e-05
114382,0.035474636013747014,-5.292913484217678e-05
114417,0.07704110662470535,-5.295061311395893e-05
114453,-0.030334881641703497,-5.289512967688231e-05
114514,0.6645025209862628,-5.3254166812889574e-05
114603,-0.020637662823906642,-5.2900140434297016e-05
114710,0.25897360137970304,-5.304462146990886e-05
114809,0.7616452632640419,-5.330436251592163e-05
114854,0.0872256228705322,-5.2955875668214084e-05
114925,0.4756747676246408,-5.3156595531451454e-05
114970,-0.05272619845968164,-5.288355961136641e-05
115076,-0.03328303108128494,-5.28936063059027e-05
115147,-0.09266022268673953,-5.286292485908008e-05
115183,-0.09209983064450505,-5.286321442546717e-05
115236,-0.13157092231493445,-5.2842818880175e-05
115307,-0.07889407034489222,-5.287003812023449e-05
115389,-0.009892754535845306,-5.290569255495829e-05
115520,-0.06627306695891545,-5.2876559658809964e-05
115575,-0.10667002374260182,-5.285568569948825e-05
115600,-0.15284145504844363,-5.2831827947467655e-05
115637,-0.04461269628298227,-5.2887752029020034e-05
115708,-0.11585558026096718,-5.28509393287606e-05
115771,-0.14899180536700665,-5.28338171426095e-05
115824,-0.12289702809600057,-5.284730086419489e-05
115851,-0.10842429448350979,-5.2854779230815153e-05
115897,-0.07229119019508584,-5.287344996763203e-05
115959,-0.02144170358015613,-5.289972496949323e-05
116046,-0.10608526682896582,-5.285598785570785e-05
116126,-0.1317902061575479,-5.2842705571583974e-05
116171,-0.1329840848562214,-5.284208866928409e-05
116224,-0.15691038857249406,-5.2829725443734786e-05
116288,-0.06388530956156847,-5.287779346338178e-05
116340,-0.14789538615393918,-5.283438368553686e-05
116395,-0.13554239635337886,-5.28407667357869e-05
116439,-0.12167878452592558,-5.2847930356327294e-05
116493,-0.030968368298142486,-5.289480234096614e-05
116545,-0.06405586366137897,-5.287770533448375e-05
116590,-0.07017144638315538,-5.287454528394758e-05
116652,-0.02453604224814658,-5.289812605945524e-05
116723,-0.12764817801929298,-5.284484584485602e-05
116796,-0.04887654877824471,-5.288554880654274e-05
116867,-0.10628018580017783,-5.28558871369771e-05
116938,-0.08128182774223922,-5.2868804315649005e-05
116983,-0.09909254873673544,-5.285960114059424e-05
117042,-0.08737304559261412,-5.286565685495923e-05
117113,-0.07879661085928624,-5.2870088479620474e-05
117177,-0.030261787027498994,-5.2895167446404555e-05
117275,-0.1273801644338765,-5.284498433314024e-05
117319,-0.018444824397771672,-5.290127352014502e-05
117426,-0.04424722321195978,-5.288794087665576e-05
117505,-0.14009862730545933,-5.283841243523388e-05
117550,-0.06554212081687047,-5.2876937354094876e-05
117667,-0.11775604023028415,-5.284995732103607e-05
117783,-0.11812151330130664,-5.284976847339361e-05
117827,0.0681722934345595,-5.294603041118053e-05
117925,-0.09032119503219557,-5.2864133483986655e-05
117998,-0.10925270011116077,-5.285435117614426e-05
118058,-0.11941285148558613,-5.2849101211721616e-05
118094,-0.13693119402326437,-5.284004911481135e-05
118209,-0.053676428444340125,-5.288306860749742e-05
118281,-0.021222419737542634,-5.2899838278077314e-05
118370,-0.10905778113994878,-5.285445189490277e-05
118469,-0.09697280492480496,-5.286069645692367e-05
118511,-0.13549366661057585,-5.2840791915507436e-05
118575,-0.10591471272915533,-5.2856075984619553e-05
118637,-0.14821212948215867,-5.283422001755944e-05
118691,-0.02102750076633063,-5.289993899680796e-05
118753,-0.12645429932061952,-5.2845462747169786e-05
118799,-0.09590075058313899,-5.2861250409990765e-05
118824,-0.1206798247984641,-5.284844653989601e-05
118931,-0.12501677190793103,-5.2846205547893215e-05
118995,-0.08101381415682272,-5.286894280393323e-05
119153,-0.11661089127441367,-5.285054904365663e-05
119206,-0.1144424177196802,-5.28516695396511e-05
119242,0.005042911633273954,-5.291341012858581e-05
119331,-0.03664538333469188,-5.289186890758774e-05
119386,-0.11047094368123576,-5.285372168401186e-05
119466,-0.06247214702028149,-5.287852367425861e-05
119527,-0.1008711843490449,-5.285868208206129e-05
119590,-0.09989658949298492,-5.285918567578362e-05
119625,-0.1341292338120919,-5.2841496946690854e-05
119661,-0.11356528234922621,-5.285212277398785e-05
119723,-0.11276124159297672,-5.2852538238798476e-05
119750,-0.11975395968520712,-5.284892495393943e-05
119803,-0.13054759771607144,-5.2843347653576644e-05
119858,-0.14597056131322073,-5.2835378283107785e-05
119894,0.013570616623798822,-5.291781657355338e-05
119974,-0.09538908828370751,-5.286151479669853e-05
120076,-0.12240973066797058,-5.2847552661069724e-05
120138,-0.1216300547831226,-5.2847955536033955e-05
120174,-0.15074607610791463,-5.283291067390906e-05
120218,-0.12404217705187107,-5.284670914160208e-05
120254,-0.06434824211819698,-5.2877554256380885e-05
120316,-0.12608882624959702,-5.284565159481224e-05
120343,-0.13822253220754385,-5.283938185311201e-05
120370,-0.08876184326249958,-5.2864939233915124e-05
120478,-0.1268441372630435,-5.2845261309694396e-05
120487,-0.09597384519734348,-5.2861212640451174e-05
120496,-0.13383685535527387,-5.2841648024793715e-05
120502,-0.1300115705452385,-5.284362463011734e-05
120511,-0.1395869650060278,-5.28386768219e-05
120726,2.6409565242045105,-5.427544226843921e-05
120771,0.03289195964518804,-5.2927800318857074e-05
120824,-0.004849226155734873,-5.290829865240144e-05
120860,1.5537472325267943,-5.371365830450041e-05
120888,0.023292200312997197,-5.292283992079723e-05
120922,0.009282399257134909,-5.29156007612053e-05
120968,0.04027451567984243,-5.293161504120844e-05
121055,0.36744600885917944,-5.310067144985702e-05
121108,-0.06495736390323446,-5.287723951031448e-05
121153,-0.08401069333920716,-5.286739425325358e-05
121242,-0.06634616157311993,-5.287652188927037e-05
121297,-0.05635656429850509,-5.2881683724794986e-05
121340,-0.0754342586058793,-5.2871825877914826e-05
121386,-0.12099656812668359,-5.284828287194676e-05
121466,-0.07643321833334078,-5.287130969437345e-05
121607,-0.05335968511612064,-5.2883232275467484e-05
121652,-0.007626821495505834,-5.290686341032943e-05
121732,0.0628363865976311,-5.294327323559451e-05
121796,-0.04375992578392978,-5.288819267351692e-05
121876,-0.09733827799582746,-5.286050760928122e-05
121938,-0.07185262250985885,-5.2873676584800196e-05
122025,-0.11005674086741027,-5.2853935711333635e-05
122061,-0.06605378311630195,-5.287667296738711e-05
122132,-0.08388886898219966,-5.2867457202472076e-05
122187,-0.06222849830626649,-5.2878649572689295e-05
122249,-0.095218534183897,-5.286160292559635e-05
122285,-0.12596700189258953,-5.2845714544031155e-05
122347,0.016396941706372792,-5.2919276995298564e-05
122392,-0.1152708233473312,-5.2851241485007954e-05
122463,-0.10581725324354932,-5.2856126343978204e-05
122551,-0.09153943860227055,-5.286350399185425e-05
122613,-0.11644033717460316,-5.285063717252712e-05
122668,-0.005555807426378366,-5.290793354696474e-05
122702,-0.043711196041126776,-5.2888217853189094e-05
122828,-0.0495831300488882,-5.288518370109749e-05
122864,-0.10903341626854729,-5.285446448473529e-05
122908,-0.036279910263669383,-5.289205775523019e-05
122953,-0.07382617709338034,-5.287265680755037e-05
123013,-0.051897792832030665,-5.288398766603751e-05
123102,-0.028848624486212008,-5.289589765727802e-05
123175,-0.0754342586058793,-5.2871825877914826e-05
123228,-0.11704945895964065,-5.285032242647459e-05
123255,-0.07911335418750574,-5.286992481165734e-05
123371,-0.07068310868258687,-5.2874280897253695e-05
123424,-0.020881311537921637,-5.29000145358698e-05
123479,0.04029888055124394,-5.293162763104095e-05
123521,0.050605221154078256,-5.293695313455666e-05
123601,-0.0358900723212454,-5.289225919271925e-05
123674,-0.028994813714621016,-5.2895822118233524e-05
123709,-0.13006030028804144,-5.28435994504376e-05
123790,-0.049095832620858204,-5.288543549795172e-05
123914,0.03959229928060042,-5.293126252562346e-05
123969,-0.1138820256774457,-5.28519591060243e-05
124028,-0.037522518705145884,-5.289141567326507e-05
124073,-0.06507918826024196,-5.287717656109598e-05
124117,0.08162170244818728,-5.295298000439914e-05
124153,-0.039983370716697345,-5.2890144099146715e-05
124206,0.1199963749055492,-5.297280900673661e-05
124233,-0.09100341143143757,-5.286378096839453e-05
124331,-0.11661089127441367,-5.285054904365663e-05
124411,-0.09380537164261002,-5.2862333136473393e-05
124493,-0.08488782870966116,-5.286694101891724e-05
124563,-0.10610963170036733,-5.285597526587534e-05
124616,-0.10148030613408239,-5.285836733600876e-05
124634,0.07190011875898894,-5.2947956657117334e-05
124661,-0.07000089228334488,-5.2874633412845404e-05
124723,-0.04663498060930673,-5.288670707205619e-05
124750,-0.11651343178880767,-5.2850599403001406e-05
124803,-0.06951359485531489,-5.2874885209706774e-05
124849,-0.0688801081988759,-5.287521254561958e-05
124885,-0.06566394517387796,-5.2876874404869434e-05
124938,-0.022830501250041605,-5.2899007348445545e-05
125016,0.04256481359158338,-5.293279848644263e-05
125061,-0.020320919495687137,-5.290030410224301e-05
125098,-0.10769334834146481,-5.28551569260866e-05
125105,-0.12331123090982607,-5.284708683688699e-05
125114,-0.11980268942801012,-5.2848899774246646e-05
125123,-0.13254551717099441,-5.284231528646613e-05
125132,-0.13205821974296444,-5.2842567083340965e-05
125141,-0.13247242255678995,-5.284235305600572e-05
125150,-0.10939888933956977,-5.285427563709283e-05
125169,-0.12470002857971153,-5.2846369215842465e-05
125178,-0.10571979375794333,-5.285617670335031e-05
125347,1.8911032419519587,-5.388797726720168e-05
125374,-0.11071459239525075,-5.28535957855879e-05
125418,0.34619984099707174,-5.308969310701037e-05
125472,0.6884288247025355,-5.326653003840945e-05
125490,-0.1265517588062255,-5.28454123877838e-05
125542,0.27500568676188986,-5.305290558643109e-05
125588,-0.11222521442214373,-5.285281521533876e-05
125622,0.12301761895933518,-5.2974370147234896e-05
125659,-0.11904737841456363,-5.284929005936407e-05
125677,-0.14394827698689625,-5.283642324006427e-05
125757,-0.13639516685243136,-5.284032609132429e-05
125846,-0.10591471272915533,-5.2856075984619553e-05
125873,-0.09573019648332848,-5.2861338538888594e-05
125962,-0.06074224115077502,-5.287941755310571e-05
125999,-0.10486702325889084,-5.285661734784026e-05
126022,-0.10581725324354932,-5.2856126343978204e-05
126077,-0.12189806836853907,-5.284781704776361e-05
126102,-0.12847658364694398,-5.284441779021288e-05
126148,-0.09122269527405104,-5.286366765978963e-05
126166,-0.11278560646437821,-5.285252564893821e-05
126228,-0.12935371901739798,-5.284396455586266e-05
126326,-0.1143205933626727,-5.2851732488870014e-05
126380,-0.1152708233473312,-5.2851241485007954e-05
126406,-0.0822807874697007,-5.2868288132107626e-05
126433,-0.06500609364603746,-5.2877214330621694e-05
126503,-0.1221173522111526,-5.284770373918646e-05
126585,-0.08067270595720172,-5.286911906172888e-05
126647,-0.09173435757348256,-5.286340327310962e-05
126674,-0.13948950552042183,-5.2838727181314165e-05
126718,-0.07845550265966525,-5.287026473741654e-05
126772,-0.13081561130148794,-5.2843209165292835e-05
126825,-0.13356884176985742,-5.284178651307836e-05
126905,-0.14896744049560517,-5.283382973245547e-05
126978,-0.07684742114716628,-5.287109566702433e-05
127019,-0.052409455131462154,-5.288372327933669e-05
127064,-0.08252443618371569,-5.2868162233670206e-05
127126,-0.11407694464865771,-5.285185838728009e-05
127144,-0.10018896794980292,-5.285903459766688e-05
127171,-0.10998364625320577,-5.285397348085935e-05
127224,-0.10167522510529438,-5.2858266617250244e-05
127251,-0.08001485442936122,-5.286945898746073e-05
127288,-0.06420205288978797,-5.287762979543926e-05
127322,-0.12562589369296853,-5.28458908018268e-05
127368,-0.05691695634073959,-5.2881394158421773e-05
127386,-0.08279244976913219,-5.286802374539986e-05
127411,-0.13573731532459085,-5.28406660170696e-05
127493,-0.07236428480929036,-5.287341219812019e-05
127536,-0.1328866253706154,-5.2842139028670487e-05
127563,-0.13415359868349339,-5.284148435684488e-05
127625,-0.11027602471002378,-5.285382240275649e-05
127689,-0.08642281560795563,-5.2866147858835166e-05
127714,-0.1392702216778083,-5.2838840489877435e-05
127750,-0.10586598298635233,-5.285610116431276e-05
127812,-0.12881769184656497,-5.2844241532402935e-05
127858,-0.14350970930166926,-5.28366498572194e-05
127901,-0.1405128301192848,-5.283819840787088e-05
127938,-0.1152464584759297,-5.285125407484047e-05
127983,-0.05272619845968164,-5.288355961136641e-05
128052,-0.12004633814202512,-5.284877387582269e-05
128105,-0.009649105821830312,-5.290581845338719e-05
128178,-0.09668042646798697,-5.2860847535026534e-05
128221,-0.10050571127802242,-5.285887092970374e-05
128301,-0.1218249737543346,-5.28478548173032e-05
128374,-0.027484191687728032,-5.289660268847573e-05
128436,-0.13064505720167743,-5.284329729420412e-05
128472,-0.09105214117424056,-5.286375578870175e-05
128524,-0.10174831971949891,-5.285822884773841e-05
128560,-0.10311275251798287,-5.28575238165407e-05
128588,-0.06563958030247644,-5.287688699470195e-05
128613,-0.09343989857158752,-5.2862521984115846e-05
128659,-0.10571979375794333,-5.285617670335031e-05
128711,0.12408967330100114,-5.2974924100315866e-05
128864,-0.12411527166607554,-5.2846671372062486e-05
128882,-0.14463049338613826,-5.2836070724472984e-05
128962,-0.12967046234561744,-5.284380088791299e-05
129040,-0.10969126779638777,-5.285412455897609e-05
129095,-0.1135165526064232,-5.285214795366676e-05
129111,-0.10381933378862636,-5.285715871108872e-05
129139,-0.09629058852556298,-5.2861048972501924e-05
129184,-0.10428226634525486,-5.2856919504087614e-05
129246,-0.10035952204961342,-5.285894646875518e-05
129282,-0.126868502134445,-5.284524871983413e-05
129317,-0.14882125126719617,-5.2833905271479985e-05
129380,-0.10995928138180427,-5.285398607071962e-05
129460,-0.06561521543107496,-5.2876899584555285e-05
129503,-0.1527927253056406,-5.283185312713268e-05
129567,-0.09499925034128348,-5.286171623416004e-05
129585,-0.10177268459090039,-5.285821625789202e-05
129629,-0.11700072921683766,-5.285034760615391e-05
129656,-0.07979557058674774,-5.286957229606563e-05
129718,-0.13607842352421187,-5.284048975927396e-05
129745,-0.09044301938920307,-5.2864070534781616e-05
129763,-0.10386806353142937,-5.285713353140939e-05
129816,-0.10208942791911989,-5.2858052589928886e-05
129898,-0.10016460307840143,-5.2859047187513686e-05
129914,-0.12041181121304761,-5.284858502818024e-05
129987,-0.11205466032233322,-5.2852903344223116e-05
130026,-0.11931539199998012,-5.2849151571093724e-05
130062,-0.11797532407289765,-5.2849844012445046e-05
130124,-0.11622105333198968,-5.2850750481118145e-05
130231,-0.11298052543559023,-5.2852424930221335e-05
130286,-0.13057196258747295,-5.2843335063743714e-05
130295,-0.13242369281398692,-5.284237823569851e-05
130302,-0.12335996065262905,-5.2847061657193786e-05
130311,-0.1339830445836829,-5.284157248574229e-05
130320,-0.13425105816909938,-5.2841433997486235e-05
130339,-0.12801365109031548,-5.284465699721356e-05
130348,-0.13193639538595692,-5.284263003253254e-05
130357,-0.13208258461436595,-5.284255449348111e-05
