,Code,City_x,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City_y,County,IndicativJudet,NumeJudet,Regiune,MacroRegiune
2465,144198,Biertan,1683,96,137,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Biertan,sb,sb,Sibiu,Centru,1
2466,144232,Barghis,2425,86,1079,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barghis,sb,sb,Sibiu,Centru,1
2467,144303,Blajel,1520,270,398,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Blajel,sb,sb,Sibiu,Centru,1
2468,144349,Brateiu,1758,36,1258,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brateiu,sb,sb,Sibiu,Centru,1
2469,144376,Bradeni,798,27,537,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bradeni,sb,sb,Sibiu,Centru,1
2470,144410,Bruiu,594,8,65,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruiu,sb,sb,Sibiu,Centru,1
2471,144456,Chirpar,1190,9,142,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chirpar,sb,sb,Sibiu,Centru,1
2472,144508,Carta,793,6,37,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Carta,sb,sb,Sibiu,Centru,1
2473,144535,Cartisoara,1197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cartisoara,sb,sb,Sibiu,Centru,1
2474,144553,Darlos,2060,55,595,0,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darlos,sb,sb,Sibiu,Centru,1
2475,144599,Gura Raului,3497,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gura Raului,sb,sb,Sibiu,Centru,1
2476,144615,Hoghilag,1445,73,527,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Hoghilag,sb,sb,Sibiu,Centru,1
2477,144651,Iacobeni,1615,9,956,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iacobeni,sb,sb,Sibiu,Centru,1
2478,144713,Jina,3209,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jina,sb,sb,Sibiu,Centru,1
2479,144731,Laslea,1952,34,983,0,245,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Laslea,sb,sb,Sibiu,Centru,1
2480,144795,Loamnes,2887,16,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Loamnes,sb,sb,Sibiu,Centru,1
2481,144866,Ludos,645,4,46,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ludos,sb,sb,Sibiu,Centru,1
2482,144893,Marpod,893,3,47,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marpod,sb,sb,Sibiu,Centru,1
2483,144928,Oras Miercurea Sibiului,3146,6,545,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Miercurea Sibiului,sb,sb,Sibiu,Centru,1
2484,144964,Merghindeal,920,26,198,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Merghindeal,sb,sb,Sibiu,Centru,1
2485,144991,Micasasa,1846,94,31,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Micasasa,sb,sb,Sibiu,Centru,1
2486,145042,Mihaileni,742,3,243,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mihaileni,sb,sb,Sibiu,Centru,1
2487,145104,Mosna,2704,55,420,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mosna,sb,sb,Sibiu,Centru,1
2488,145140,Nocrich,2417,9,231,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nocrich,sb,sb,Sibiu,Centru,1
2489,145202,Orlat,3080,14,42,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orlat,sb,sb,Sibiu,Centru,1
2490,145220,Pauca,1814,0,47,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pauca,sb,sb,Sibiu,Centru,1
2491,145275,Poiana Sibiului,2424,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poiana Sibiului,sb,sb,Sibiu,Centru,1
2492,145293,Porumbacu De Jos,2641,26,254,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Porumbacu De Jos,sb,sb,Sibiu,Centru,1
2493,145355,Racovita,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Racovita,sb,sb,Sibiu,Centru,1
2494,145382,Rau Sadului,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rau Sadului,sb,sb,Sibiu,Centru,1
2495,145408,Rosia,4920,3,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Rosia,sb,sb,Sibiu,Centru,1
2496,145471,Sadu,2292,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sadu,sb,sb,Sibiu,Centru,1
2497,145499,Oras Saliste,4786,7,165,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Oras Saliste,sb,sb,Sibiu,Centru,1
2498,145603,Slimnic,3356,17,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slimnic,sb,sb,Sibiu,Centru,1
2499,145667,Seica Mare,3744,250,172,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seica Mare,sb,sb,Sibiu,Centru,1
2500,145738,Seica Mica,1451,5,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seica Mica,sb,sb,Sibiu,Centru,1
2501,145765,Sura Mare,3299,13,179,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Sura Mare,sb,sb,Sibiu,Centru,1
2502,145792,Sura Mica,2004,9,387,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Sura Mica,sb,sb,Sibiu,Centru,1
2503,145827,Oras Talmaciu,6199,50,214,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Talmaciu,sb,sb,Sibiu,Centru,1
2504,145907,Tilisca,1531,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tilisca,sb,sb,Sibiu,Centru,1
2505,145934,Turnu Rosu,2338,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turnu Rosu,sb,sb,Sibiu,Centru,1
2506,145961,Valea Viilor,1579,41,174,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Viilor,sb,sb,Sibiu,Centru,1
2507,145998,Vurpar,2415,0,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vurpar,sb,sb,Sibiu,Centru,1
2508,146012,Alma,1303,467,84,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alma,sb,sb,Sibiu,Centru,1
2509,146021,Boita,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boita,sb,sb,Sibiu,Centru,1
2510,146263,Municipiul Suceava,84111,41,585,218,152,15,93,0,0,0,0,0,8,10,27,0,111,0,22,0,0,155,Municipiul Suceava,sv,sv,Suceava,Nord-Est,2
2511,146281,Ipotesti,5462,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Ipotesti,sv,sv,Suceava,Nord-Est,2
2512,146325,Mitocu Dragomirnei,3443,0,418,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitocu Dragomirnei,sv,sv,Suceava,Nord-Est,2
2513,146370,Oras Salcea,8316,3,416,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Salcea,sv,sv,Suceava,Nord-Est,2
2514,146432,Scheia,8804,0,348,10,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,Scheia,sv,sv,Suceava,Nord-Est,2
2515,146502,Municipiul Campulung Moldovenesc,15887,18,38,28,41,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,Municipiul Campulung Moldovenesc,sv,sv,Suceava,Nord-Est,2
2516,146539,Municipiul Falticeni,23846,19,188,5,9,0,203,0,0,0,0,0,11,6,12,0,4,3,0,0,0,4,Municipiul Falticeni,sv,sv,Suceava,Nord-Est,2
2517,146584,Oras Gura Humorului,12324,11,218,16,54,0,13,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4,Oras Gura Humorului,sv,sv,Suceava,Nord-Est,2
2518,146628,Municipiul Radauti,21229,17,200,138,59,3,201,0,9,0,0,0,0,3,17,0,35,0,0,0,0,7,Municipiul Radauti,sv,sv,Suceava,Nord-Est,2
2519,146655,Oras Siret,7342,0,0,207,33,0,18,0,4,0,0,0,0,0,0,0,55,0,0,0,0,0,Oras Siret,sv,sv,Suceava,Nord-Est,2
2520,146708,Oras Solca,2098,0,31,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Solca,sv,sv,Suceava,Nord-Est,2
2521,146744,Municipiul Vatra Dornei,13386,29,95,14,35,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,Municipiul Vatra Dornei,sv,sv,Suceava,Nord-Est,2
2522,146799,Adancata,3885,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adancata,sv,sv,Suceava,Nord-Est,2
2523,146860,Arbore,6500,0,47,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arbore,sv,sv,Suceava,Nord-Est,2
2524,146904,Baia,6141,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baia,sv,sv,Suceava,Nord-Est,2
2525,146931,Oras Milisauti,4863,0,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Oras Milisauti,sv,sv,Suceava,Nord-Est,2
2526,146995,Balcauti,885,0,0,2139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Balcauti,sv,sv,Suceava,Nord-Est,2
2527,147036,Bilca,3487,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bilca,sv,sv,Suceava,Nord-Est,2
2528,147054,Bogdanesti,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bogdanesti,sv,sv,Suceava,Nord-Est,2
2529,147072,Boroaia,4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boroaia,sv,sv,Suceava,Nord-Est,2
2530,147134,Bosanci,6261,0,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bosanci,sv,sv,Suceava,Nord-Est,2
2531,147161,Botosana,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botosana,sv,sv,Suceava,Nord-Est,2
2532,147205,Breaza,1495,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Breaza,sv,sv,Suceava,Nord-Est,2
2533,147241,Brodina,3000,0,9,249,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brodina,sv,sv,Suceava,Nord-Est,2
2534,147358,Oras Brosteni,5312,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Brosteni,sv,sv,Suceava,Nord-Est,2
2535,147465,Bunesti,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bunesti,sv,sv,Suceava,Nord-Est,2
2536,147526,Cacica,2741,0,0,162,18,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,Cacica,sv,sv,Suceava,Nord-Est,2
2537,147580,Calafindesti,2530,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Calafindesti,sv,sv,Suceava,Nord-Est,2
2538,147633,Oras Cajvana,6755,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Oras Cajvana,sv,sv,Suceava,Nord-Est,2
2539,147660,Ilisesti,2693,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilisesti,sv,sv,Suceava,Nord-Est,2
2540,147713,Carlibaba,1529,0,0,70,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlibaba,sv,sv,Suceava,Nord-Est,2
2541,147786,Cornu Luncii,6237,3,231,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cornu Luncii,sv,sv,Suceava,Nord-Est,2
2542,147884,Crucea,1778,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crucea,sv,sv,Suceava,Nord-Est,2
2543,147937,Darmanesti,4866,0,0,52,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,Darmanesti,sv,sv,Suceava,Nord-Est,2
2544,148006,Oras Dolhasca,8512,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Dolhasca,sv,sv,Suceava,Nord-Est,2
2545,148097,Dolhesti,3284,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dolhesti,sv,sv,Suceava,Nord-Est,2
2546,148131,Dorna-Arini,2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dorna-Arini,sv,sv,Suceava,Nord-Est,2
2547,148202,Dorna Candrenilor,2775,0,24,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,Dorna Candrenilor,sv,sv,Suceava,Nord-Est,2
2548,148293,Dornesti,3515,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dornesti,sv,sv,Suceava,Nord-Est,2
2549,148328,Dragoiesti,2288,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dragoiesti,sv,sv,Suceava,Nord-Est,2
2550,148382,Draguseni,2343,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Draguseni,sv,sv,Suceava,Nord-Est,2
2551,148426,Dumbraveni,7131,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dumbraveni,sv,sv,Suceava,Nord-Est,2
2552,148453,Fantanele,4760,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantanele,sv,sv,Suceava,Nord-Est,2
2553,148514,Forasti,3737,0,102,0,0,0,501,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Forasti,sv,sv,Suceava,Nord-Est,2
2554,148612,Oras Frasin,5632,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Frasin,sv,sv,Suceava,Nord-Est,2
2555,148667,Fratautii Noi,5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fratautii Noi,sv,sv,Suceava,Nord-Est,2
2556,148694,Fratautii Vechi,4290,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,Fratautii Vechi,sv,sv,Suceava,Nord-Est,2
2557,148729,Frumosu,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frumosu,sv,sv,Suceava,Nord-Est,2
2558,148765,Fundu Moldovei,3536,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fundu Moldovei,sv,sv,Suceava,Nord-Est,2
2559,148872,Galanesti,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galanesti,sv,sv,Suceava,Nord-Est,2
2560,148916,Gramesti,2985,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gramesti,sv,sv,Suceava,Nord-Est,2
2561,148970,Granicesti,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Granicesti,sv,sv,Suceava,Nord-Est,2
2562,149049,Horodniceni,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horodniceni,sv,sv,Suceava,Nord-Est,2
2563,149101,Horodnic De Jos,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horodnic De Jos,sv,sv,Suceava,Nord-Est,2
2564,149138,Iacobeni,1786,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iacobeni,sv,sv,Suceava,Nord-Est,2
2565,149183,Izvoarele Sucevei,892,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Izvoarele Sucevei,sv,sv,Suceava,Nord-Est,2
2566,149227,Oras Liteni,9333,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Liteni,sv,sv,Suceava,Nord-Est,2
2567,149290,Marginea,8338,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marginea,sv,sv,Suceava,Nord-Est,2
2568,149316,Malini,6096,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malini,sv,sv,Suceava,Nord-Est,2
2569,149370,Manastirea Humorului,2519,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,Manastirea Humorului,sv,sv,Suceava,Nord-Est,2
2570,149414,Moara,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,Moara,sv,sv,Suceava,Nord-Est,2
2571,149502,Moldova-Sulita,1739,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moldova-Sulita,sv,sv,Suceava,Nord-Est,2
2572,149539,Moldovita,4807,0,0,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moldovita,sv,sv,Suceava,Nord-Est,2
2573,149584,Musenita,1316,0,4,85,0,0,367,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,Musenita,sv,sv,Suceava,Nord-Est,2
2574,149655,Ostra,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ostra,sv,sv,Suceava,Nord-Est,2
2575,149682,Panaci,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Panaci,sv,sv,Suceava,Nord-Est,2
2576,149753,Paltinoasa,4417,0,324,0,18,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,Paltinoasa,sv,sv,Suceava,Nord-Est,2
2577,149780,Partestii De Jos,2625,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Partestii De Jos,sv,sv,Suceava,Nord-Est,2
2578,149833,Patrauti,3427,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Patrauti,sv,sv,Suceava,Nord-Est,2
2579,149851,Poiana Stampei,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poiana Stampei,sv,sv,Suceava,Nord-Est,2
2580,149931,Pojorata,2831,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pojorata,sv,sv,Suceava,Nord-Est,2
2581,149968,Preutesti,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Preutesti,sv,sv,Suceava,Nord-Est,2
2582,150043,Putna,3496,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Putna,sv,sv,Suceava,Nord-Est,2
2583,150070,Radaseni,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radaseni,sv,sv,Suceava,Nord-Est,2
2584,150114,Rasca,4953,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rasca,sv,sv,Suceava,Nord-Est,2
2585,150178,Sadova,2242,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sadova,sv,sv,Suceava,Nord-Est,2
2586,150196,Satu Mare,3523,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Satu Mare,sv,sv,Suceava,Nord-Est,2
2587,150221,Siminicea,2652,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Siminicea,sv,sv,Suceava,Nord-Est,2
2588,150258,Slatina,4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slatina,sv,sv,Suceava,Nord-Est,2
2589,150294,Straja,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Straja,sv,sv,Suceava,Nord-Est,2
2590,150310,Stroiesti,3216,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stroiesti,sv,sv,Suceava,Nord-Est,2
2591,150356,Stulpicani,5772,0,57,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stulpicani,sv,sv,Suceava,Nord-Est,2
2592,150418,Sucevita,2418,0,256,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sucevita,sv,sv,Suceava,Nord-Est,2
2593,150445,Saru Dornei,3894,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saru Dornei,sv,sv,Suceava,Nord-Est,2
2594,150524,Todiresti,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Todiresti,sv,sv,Suceava,Nord-Est,2
2595,150588,Udesti,7068,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udesti,sv,sv,Suceava,Nord-Est,2
2596,150702,Ulma,1171,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ulma,sv,sv,Suceava,Nord-Est,2
2597,150766,Vadu Moldovei,3902,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vadu Moldovei,sv,sv,Suceava,Nord-Est,2
2598,150891,Valea Moldovei,2219,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Valea Moldovei,sv,sv,Suceava,Nord-Est,2
2599,150935,Vama,5194,0,84,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vama,sv,sv,Suceava,Nord-Est,2
2600,150980,Vatra Moldovitei,3852,0,0,184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vatra Moldovitei,sv,sv,Suceava,Nord-Est,2
2601,151022,Veresti,5464,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Veresti,sv,sv,Suceava,Nord-Est,2
2602,151077,Vicovu De Jos,5730,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vicovu De Jos,sv,sv,Suceava,Nord-Est,2
2603,151095,Oras Vicovu De Sus,12347,0,672,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oras Vicovu De Sus,sv,sv,Suceava,Nord-Est,2
2604,151120,Volovat,4786,0,52,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,Volovat,sv,sv,Suceava,Nord-Est,2
2605,151157,Vulturesti,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vulturesti,sv,sv,Suceava,Nord-Est,2
2606,151246,Zamostea,2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zamostea,sv,sv,Suceava,Nord-Est,2
2607,151344,Zvoristea,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zvoristea,sv,sv,Suceava,Nord-Est,2
2608,151433,Comanesti,1712,0,343,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comanesti,sv,sv,Suceava,Nord-Est,2
2609,151442,Iaslovat,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iaslovat,sv,sv,Suceava,Nord-Est,2
2610,151451,Ciocanesti,1363,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciocanesti,sv,sv,Suceava,Nord-Est,2
2611,151460,Serbauti,2705,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serbauti,sv,sv,Suceava,Nord-Est,2
2612,151479,Horodnic De Sus,4660,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horodnic De Sus,sv,sv,Suceava,Nord-Est,2
2613,151488,Fantana Mare,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantana Mare,sv,sv,Suceava,Nord-Est,2
2614,151497,Cosna,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cosna,sv,sv,Suceava,Nord-Est,2
2615,151503,Capu Campului,2049,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Capu Campului,sv,sv,Suceava,Nord-Est,2
2616,151512,Hantesti,3539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hantesti,sv,sv,Suceava,Nord-Est,2
2617,151521,Burla,1914,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burla,sv,sv,Suceava,Nord-Est,2
2618,151530,Balaceana,1499,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Balaceana,sv,sv,Suceava,Nord-Est,2
2619,151549,Hartop,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hartop,sv,sv,Suceava,Nord-Est,2
2620,151558,Voitinel,3705,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Voitinel,sv,sv,Suceava,Nord-Est,2
2621,151567,Ciprian Porumbescu,1591,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciprian Porumbescu,sv,sv,Suceava,Nord-Est,2
2622,151576,Berchisesti,2688,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berchisesti,sv,sv,Suceava,Nord-Est,2
2623,151585,Poieni-Solca,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poieni-Solca,sv,sv,Suceava,Nord-Est,2
2624,151683,Municipiul Turnu Magurele,21227,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Municipiul Turnu Magurele,tr,tr,Teleorman,Sud,3
2625,151709,Ciuperceni,1478,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ciuperceni,tr,tr,Teleorman,Sud,3
2626,151736,Islaz,5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Islaz,tr,tr,Teleorman,Sud,3
2627,151763,Lita,2443,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lita,tr,tr,Teleorman,Sud,3
